TaskID,TaskType,SourceRegion,ExecRegion,ArrivalHour,StartHour,Duration_h,FinishHour,GPU_Demand,PowerRate_MW_per_GPU,GPU_h,IT_MWh,MaxLatency_ms,ActualLatency_ms,LatestFinishHour
2349,AITraining,RegionD,RegionD,1978,1978,1.7333333333333334,1979.7333333333333,89.0,0.16,154.26666666666668,24.68266666666667,150.0,5.0,2406.0
2350,AITraining,RegionD,RegionD,725,725,1.2666666666666666,726.2666666666667,120.0,0.16,152.0,24.32,150.0,5.0,2406.0
2351,AITraining,RegionE,RegionE,2369,2369,6.25,2375.25,127.0,0.16,793.75,127.0,150.0,5.0,2406.0
2352,RealTimeInference,RegionC,RegionC,525,525,1.8,526.8,1.0,0.08,1.8,0.14400000000000002,20.0,5.0,527.0
2353,RealTimeInference,RegionC,RegionC,1586,1586,2.8833333333333333,1588.8833333333334,5.0,0.08,14.416666666666666,1.1533333333333333,20.0,5.0,1589.0
2354,AITraining,RegionF,RegionF,1318,1318,0.7666666666666667,1318.7666666666667,28.0,0.16,21.46666666666667,3.434666666666667,150.0,5.0,2406.0
2355,AITraining,RegionC,RegionC,1575,1575,1.3666666666666667,1576.3666666666666,89.0,0.16,121.63333333333334,19.461333333333336,150.0,5.0,2406.0
2356,BatchInference,RegionB,RegionB,1016,1016,2.316666666666667,1018.3166666666667,23.0,0.1,53.28333333333334,5.328333333333334,80.0,5.0,2406.0
2357,BatchInference,RegionC,RegionC,1629,1629,5.483333333333333,1634.4833333333333,10.0,0.1,54.833333333333336,5.483333333333334,80.0,5.0,2406.0
2358,BatchInference,RegionD,RegionD,1204,1204,2.6666666666666665,1206.6666666666667,10.0,0.1,26.666666666666664,2.6666666666666665,80.0,5.0,2406.0
2359,BatchInference,RegionE,RegionE,546,556,3.1333333333333333,559.1333333333333,17.0,0.1,53.266666666666666,5.326666666666667,80.0,5.0,2406.0
2360,RealTimeInference,RegionD,RegionD,1690,1690,4.933333333333334,1694.9333333333334,5.0,0.08,24.666666666666668,1.9733333333333334,20.0,5.0,1695.0
2361,AITraining,RegionB,RegionB,2098,2099,4.083333333333333,2103.0833333333335,65.0,0.16,265.41666666666663,42.46666666666666,150.0,5.0,2406.0
2362,BatchInference,RegionB,RegionB,2243,2243,2.7,2245.7,20.0,0.1,54.0,5.4,80.0,5.0,2406.0
2363,BatchInference,RegionB,RegionB,2267,2267,6.133333333333334,2273.133333333333,16.0,0.1,98.13333333333334,9.813333333333334,80.0,5.0,2406.0
2364,AITraining,RegionE,RegionE,890,890,6.4,896.4,107.0,0.16,684.8000000000001,109.56800000000001,150.0,5.0,2406.0
2365,RealTimeInference,RegionC,RegionC,858,858,3.25,861.25,6.0,0.08,19.5,1.56,20.0,5.0,862.0
2366,AITraining,RegionF,RegionF,1190,1190,1.4,1191.4,114.0,0.16,159.6,25.536,150.0,5.0,2406.0
2367,AITraining,RegionF,RegionF,1414,1414,5.566666666666666,1419.5666666666666,99.0,0.16,551.1,88.176,150.0,5.0,2406.0
2368,AITraining,RegionC,RegionC,543,543,5.4,548.4,98.0,0.16,529.2,84.67200000000001,150.0,5.0,2406.0
2369,AITraining,RegionD,RegionD,728,728,6.516666666666667,734.5166666666667,75.0,0.16,488.75,78.2,150.0,5.0,2406.0
2370,AITraining,RegionD,RegionD,2222,2222,2.55,2224.55,126.0,0.16,321.29999999999995,51.407999999999994,150.0,5.0,2406.0
2371,AITraining,RegionE,RegionE,1320,1320,5.55,1325.55,103.0,0.16,571.65,91.464,150.0,5.0,2406.0
2372,AITraining,RegionE,RegionE,472,472,0.7333333333333333,472.73333333333335,30.0,0.16,22.0,3.52,150.0,5.0,2406.0
2373,BatchInference,RegionF,RegionF,2303,2303,6.116666666666666,2309.116666666667,17.0,0.1,103.98333333333332,10.398333333333333,80.0,5.0,2406.0
2374,BatchInference,RegionA,RegionA,2387,2387,0.65,2387.65,7.0,0.1,4.55,0.455,80.0,5.0,2406.0
2375,AITraining,RegionD,RegionD,1709,1709,2.55,1711.55,98.0,0.16,249.89999999999998,39.983999999999995,150.0,5.0,2406.0
2376,AITraining,RegionD,RegionD,2186,2186,4.016666666666667,2190.016666666667,126.0,0.16,506.09999999999997,80.976,150.0,5.0,2406.0
2377,BatchInference,RegionC,RegionC,1730,1730,3.65,1733.65,22.0,0.1,80.3,8.03,80.0,5.0,2406.0
2378,RealTimeInference,RegionB,RegionB,2141,2141,1.5333333333333334,2142.5333333333333,4.0,0.08,6.133333333333334,0.4906666666666667,20.0,5.0,2143.0
2379,RealTimeInference,RegionC,RegionC,103,103,3.3333333333333335,106.33333333333333,2.0,0.08,6.666666666666667,0.5333333333333333,20.0,5.0,107.0
2380,BatchInference,RegionF,RegionF,595,595,0.26666666666666666,595.2666666666667,16.0,0.1,4.266666666666667,0.4266666666666667,80.0,5.0,2406.0
2381,RealTimeInference,RegionA,RegionA,231,231,0.7166666666666667,231.71666666666667,3.0,0.08,2.15,0.172,20.0,5.0,232.0
2382,RealTimeInference,RegionA,RegionA,1093,1093,0.25,1093.25,4.0,0.08,1.0,0.08,20.0,5.0,1094.0
2383,RealTimeInference,RegionB,RegionB,1173,1173,2.3833333333333333,1175.3833333333334,2.0,0.08,4.766666666666667,0.38133333333333336,20.0,5.0,1176.0
2384,AITraining,RegionE,RegionE,1026,1026,5.766666666666667,1031.7666666666667,44.0,0.16,253.73333333333332,40.59733333333333,150.0,5.0,2406.0
2385,RealTimeInference,RegionC,RegionC,254,254,5.666666666666667,259.6666666666667,6.0,0.08,34.0,2.72,20.0,5.0,260.0
2386,AITraining,RegionF,RegionF,1208,1208,2.066666666666667,1210.0666666666666,41.0,0.16,84.73333333333335,13.557333333333336,150.0,5.0,2406.0
2387,RealTimeInference,RegionA,RegionA,2216,2216,6.6,2222.6,6.0,0.08,39.599999999999994,3.1679999999999997,20.0,5.0,2223.0
2388,RealTimeInference,RegionA,RegionA,1469,1469,3.3,1472.3,3.0,0.08,9.899999999999999,0.7919999999999999,20.0,5.0,1473.0
2389,BatchInference,RegionB,RegionB,419,419,1.65,420.65,17.0,0.1,28.049999999999997,2.8049999999999997,80.0,5.0,2406.0
2390,AITraining,RegionD,RegionD,2301,2301,1.05,2302.05,63.0,0.16,66.15,10.584000000000001,150.0,5.0,2406.0
2391,RealTimeInference,RegionB,RegionB,2298,2298,5.616666666666666,2303.616666666667,7.0,0.08,39.31666666666666,3.1453333333333333,20.0,5.0,2304.0
2392,BatchInference,RegionE,RegionE,973,973,2.0166666666666666,975.0166666666667,22.0,0.1,44.36666666666667,4.4366666666666665,80.0,5.0,2406.0
2393,AITraining,RegionF,RegionF,1178,1178,1.1333333333333333,1179.1333333333334,111.0,0.16,125.8,20.128,150.0,5.0,2406.0
2394,AITraining,RegionB,RegionB,192,192,6.566666666666666,198.56666666666666,86.0,0.16,564.7333333333333,90.35733333333334,150.0,5.0,2406.0
2395,BatchInference,RegionB,RegionB,1587,1587,3.4166666666666665,1590.4166666666667,11.0,0.1,37.58333333333333,3.758333333333333,80.0,5.0,2406.0
2396,BatchInference,RegionB,RegionB,1280,1280,6.6,1286.6,6.0,0.1,39.599999999999994,3.9599999999999995,80.0,5.0,2406.0
2397,AITraining,RegionE,RegionE,220,221,0.26666666666666666,221.26666666666668,124.0,0.16,33.06666666666666,5.290666666666666,150.0,5.0,2406.0
2398,RealTimeInference,RegionC,RegionC,1029,1029,3.8,1032.8,3.0,0.08,11.399999999999999,0.9119999999999999,20.0,5.0,1033.0
2399,RealTimeInference,RegionC,RegionC,1814,1814,3.0166666666666666,1817.0166666666667,6.0,0.08,18.1,1.4480000000000002,20.0,5.0,1818.0
2400,RealTimeInference,RegionA,RegionA,1506,1506,2.2,1508.2,7.0,0.08,15.400000000000002,1.2320000000000002,20.0,5.0,1509.0
2401,AITraining,RegionD,RegionD,2238,2238,6.366666666666666,2244.366666666667,90.0,0.16,573.0,91.68,150.0,5.0,2406.0
2402,AITraining,RegionD,RegionD,804,804,1.2,805.2,48.0,0.16,57.599999999999994,9.216,150.0,5.0,2406.0
2403,AITraining,RegionD,RegionD,792,792,3.2666666666666666,795.2666666666667,115.0,0.16,375.6666666666667,60.10666666666667,150.0,5.0,2406.0
2404,BatchInference,RegionD,RegionD,1838,1838,6.633333333333334,1844.6333333333334,20.0,0.1,132.66666666666669,13.26666666666667,80.0,5.0,2406.0
2405,RealTimeInference,RegionC,RegionC,305,305,1.8,306.8,3.0,0.08,5.4,0.43200000000000005,20.0,5.0,307.0
2406,RealTimeInference,RegionD,RegionD,711,711,6.283333333333333,717.2833333333333,4.0,0.08,25.133333333333333,2.010666666666667,20.0,5.0,718.0
2407,AITraining,RegionB,RegionB,2104,2104,1.7333333333333334,2105.733333333333,76.0,0.16,131.73333333333335,21.077333333333335,150.0,5.0,2406.0
2408,RealTimeInference,RegionA,RegionA,1545,1545,2.0833333333333335,1547.0833333333333,1.0,0.08,2.0833333333333335,0.16666666666666669,20.0,5.0,1548.0
2409,RealTimeInference,RegionB,RegionB,1755,1755,0.9833333333333333,1755.9833333333333,7.0,0.08,6.883333333333333,0.5506666666666666,20.0,5.0,1756.0
2410,BatchInference,RegionC,RegionC,2279,2279,1.4666666666666666,2280.4666666666667,17.0,0.1,24.93333333333333,2.493333333333333,80.0,5.0,2406.0
2411,BatchInference,RegionD,RegionD,532,532,4.666666666666667,536.6666666666666,9.0,0.1,42.0,4.2,80.0,5.0,2406.0
2412,RealTimeInference,RegionC,RegionC,2392,2392,4.266666666666667,2396.266666666667,2.0,0.08,8.533333333333333,0.6826666666666666,20.0,5.0,2397.0
2413,BatchInference,RegionF,RegionF,23,23,6.6,29.6,11.0,0.1,72.6,7.26,80.0,5.0,2406.0
2414,BatchInference,RegionA,RegionA,1910,1910,6.166666666666667,1916.1666666666667,18.0,0.1,111.0,11.100000000000001,80.0,5.0,2406.0
2415,AITraining,RegionD,RegionD,634,634,6.016666666666667,640.0166666666667,113.0,0.16,679.8833333333333,108.78133333333334,150.0,5.0,2406.0
2416,RealTimeInference,RegionB,RegionB,629,629,4.416666666666667,633.4166666666666,5.0,0.08,22.083333333333336,1.7666666666666668,20.0,5.0,634.0
2417,BatchInference,RegionD,RegionD,208,208,4.633333333333334,212.63333333333333,23.0,0.1,106.56666666666668,10.656666666666668,80.0,5.0,2406.0
2418,AITraining,RegionE,RegionE,1233,1233,1.4666666666666666,1234.4666666666667,16.0,0.16,23.466666666666665,3.7546666666666666,150.0,5.0,2406.0
2419,BatchInference,RegionF,RegionF,2345,2345,6.433333333333334,2351.4333333333334,15.0,0.1,96.5,9.65,80.0,5.0,2406.0
2420,AITraining,RegionB,RegionB,1466,1466,3.35,1469.35,108.0,0.16,361.8,57.888000000000005,150.0,5.0,2406.0
2421,RealTimeInference,RegionA,RegionA,1301,1301,0.7833333333333333,1301.7833333333333,5.0,0.08,3.9166666666666665,0.31333333333333335,20.0,5.0,1302.0
2422,AITraining,RegionD,RegionD,900,900,5.933333333333334,905.9333333333333,29.0,0.16,172.06666666666666,27.530666666666665,150.0,5.0,2406.0
2423,RealTimeInference,RegionB,RegionB,2132,2132,3.6333333333333333,2135.633333333333,6.0,0.08,21.8,1.744,20.0,5.0,2136.0
2424,RealTimeInference,RegionC,RegionC,2069,2069,1.6333333333333333,2070.633333333333,5.0,0.08,8.166666666666666,0.6533333333333333,20.0,5.0,2071.0
2425,RealTimeInference,RegionC,RegionC,1703,1703,1.5666666666666667,1704.5666666666666,6.0,0.08,9.4,0.752,20.0,5.0,1705.0
2426,AITraining,RegionF,RegionF,2199,2199,0.5166666666666667,2199.516666666667,76.0,0.16,39.26666666666667,6.2826666666666675,150.0,5.0,2406.0
2427,BatchInference,RegionA,RegionA,376,376,5.25,381.25,6.0,0.1,31.5,3.1500000000000004,80.0,5.0,2406.0
2428,BatchInference,RegionB,RegionB,906,906,4.7,910.7,20.0,0.1,94.0,9.4,80.0,5.0,2406.0
2429,RealTimeInference,RegionB,RegionB,1359,1359,2.35,1361.35,2.0,0.08,4.7,0.376,20.0,5.0,1362.0
2430,BatchInference,RegionD,RegionD,1477,1477,6.65,1483.65,10.0,0.1,66.5,6.65,80.0,5.0,2406.0
2431,BatchInference,RegionD,RegionD,894,894,5.566666666666666,899.5666666666667,20.0,0.1,111.33333333333333,11.133333333333333,80.0,5.0,2406.0
2432,AITraining,RegionF,RegionF,2172,2172,0.4166666666666667,2172.4166666666665,84.0,0.16,35.0,5.6000000000000005,150.0,5.0,2406.0
2433,BatchInference,RegionA,RegionA,2299,2299,2.9,2301.9,22.0,0.1,63.8,6.38,80.0,5.0,2406.0
2434,AITraining,RegionD,RegionD,36,36,3.433333333333333,39.43333333333333,119.0,0.16,408.56666666666666,65.37066666666666,150.0,5.0,2406.0
2435,RealTimeInference,RegionA,RegionA,1417,1417,5.516666666666667,1422.5166666666667,2.0,0.08,11.033333333333333,0.8826666666666667,20.0,5.0,1423.0
2436,BatchInference,RegionC,RegionC,984,984,1.8166666666666667,985.8166666666667,12.0,0.1,21.8,2.18,80.0,5.0,2406.0
2437,AITraining,RegionE,RegionE,998,998,2.7666666666666666,1000.7666666666667,101.0,0.16,279.43333333333334,44.70933333333333,150.0,5.0,2406.0
2438,RealTimeInference,RegionC,RegionC,1314,1314,5.6,1319.6,6.0,0.08,33.599999999999994,2.6879999999999997,20.0,5.0,1320.0
2439,BatchInference,RegionF,RegionF,464,466,1.7666666666666666,467.76666666666665,4.0,0.1,7.066666666666666,0.7066666666666667,80.0,5.0,2406.0
2440,BatchInference,RegionA,RegionA,1050,1050,2.35,1052.35,4.0,0.1,9.4,0.9400000000000001,80.0,5.0,2406.0
2441,AITraining,RegionD,RegionD,1158,1158,1.5166666666666666,1159.5166666666667,19.0,0.16,28.816666666666666,4.610666666666667,150.0,5.0,2406.0
2442,RealTimeInference,RegionB,RegionB,2117,2117,1.1333333333333333,2118.133333333333,3.0,0.08,3.4,0.272,20.0,5.0,2119.0
2443,BatchInference,RegionD,RegionD,2106,2106,1.9166666666666667,2107.9166666666665,4.0,0.1,7.666666666666667,0.7666666666666667,80.0,5.0,2406.0
2444,AITraining,RegionE,RegionE,1825,1825,3.95,1828.95,120.0,0.16,474.0,75.84,150.0,5.0,2406.0
2445,BatchInference,RegionE,RegionE,179,179,4.983333333333333,183.98333333333332,9.0,0.1,44.85,4.485,80.0,5.0,2406.0
2446,BatchInference,RegionA,RegionA,788,788,1.0833333333333333,789.0833333333334,21.0,0.1,22.75,2.275,80.0,5.0,2406.0
2447,BatchInference,RegionA,RegionA,2104,2104,0.45,2104.45,20.0,0.1,9.0,0.9,80.0,5.0,2406.0
2448,RealTimeInference,RegionA,RegionA,393,393,2.033333333333333,395.03333333333336,6.0,0.08,12.2,0.976,20.0,5.0,396.0
2449,RealTimeInference,RegionB,RegionB,2203,2203,5.066666666666666,2208.0666666666666,5.0,0.08,25.333333333333332,2.0266666666666664,20.0,5.0,2209.0
2450,AITraining,RegionE,RegionE,30,30,1.4666666666666666,31.466666666666665,76.0,0.16,111.46666666666665,17.834666666666664,150.0,5.0,2406.0
2451,AITraining,RegionF,RegionF,268,269,3.183333333333333,272.18333333333334,33.0,0.16,105.05,16.808,150.0,5.0,2406.0
2452,RealTimeInference,RegionE,RegionE,873,873,4.316666666666666,877.3166666666667,3.0,0.08,12.95,1.036,20.0,5.0,878.0
2453,AITraining,RegionB,RegionB,1737,1737,3.4166666666666665,1740.4166666666667,113.0,0.16,386.0833333333333,61.77333333333333,150.0,5.0,2406.0
2454,RealTimeInference,RegionA,RegionA,842,842,4.283333333333333,846.2833333333333,3.0,0.08,12.85,1.028,20.0,5.0,847.0
2455,AITraining,RegionD,RegionD,1782,1782,4.533333333333333,1786.5333333333333,33.0,0.16,149.6,23.936,150.0,5.0,2406.0
2456,AITraining,RegionE,RegionE,295,295,3.3666666666666667,298.3666666666667,55.0,0.16,185.16666666666666,29.626666666666665,150.0,5.0,2406.0
2457,AITraining,RegionE,RegionE,629,629,1.0166666666666666,630.0166666666667,83.0,0.16,84.38333333333333,13.501333333333333,150.0,5.0,2406.0
2458,RealTimeInference,RegionC,RegionC,1880,1880,5.716666666666667,1885.7166666666667,2.0,0.08,11.433333333333334,0.9146666666666667,20.0,5.0,1886.0
2459,AITraining,RegionF,RegionF,1358,1358,5.683333333333334,1363.6833333333334,24.0,0.16,136.4,21.824,150.0,5.0,2406.0
2460,RealTimeInference,RegionA,RegionA,358,358,3.216666666666667,361.21666666666664,2.0,0.08,6.433333333333334,0.5146666666666667,20.0,5.0,362.0
2461,RealTimeInference,RegionA,RegionA,222,222,2.283333333333333,224.28333333333333,3.0,0.08,6.85,0.5479999999999999,20.0,5.0,225.0
2462,RealTimeInference,RegionB,RegionB,1031,1031,5.616666666666666,1036.6166666666666,4.0,0.08,22.466666666666665,1.7973333333333332,20.0,5.0,1037.0
2463,AITraining,RegionE,RegionE,288,288,6.3,294.3,80.0,0.16,504.0,80.64,150.0,5.0,2406.0
2464,AITraining,RegionF,RegionF,932,932,1.5333333333333334,933.5333333333333,39.0,0.16,59.800000000000004,9.568000000000001,150.0,5.0,2406.0
2465,BatchInference,RegionF,RegionF,1669,1669,4.916666666666667,1673.9166666666667,6.0,0.1,29.5,2.95,80.0,5.0,2406.0
2466,BatchInference,RegionA,RegionA,1847,1847,2.25,1849.25,14.0,0.1,31.5,3.1500000000000004,80.0,5.0,2406.0
2467,AITraining,RegionD,RegionD,1656,1656,0.85,1656.85,44.0,0.16,37.4,5.984,150.0,5.0,2406.0
2468,BatchInference,RegionB,RegionB,1295,1295,0.6666666666666666,1295.6666666666667,5.0,0.1,3.333333333333333,0.3333333333333333,80.0,5.0,2406.0
2469,RealTimeInference,RegionB,RegionB,1595,1595,4.266666666666667,1599.2666666666667,6.0,0.08,25.6,2.048,20.0,5.0,1600.0
2470,AITraining,RegionE,RegionE,484,484,3.6,487.6,32.0,0.16,115.2,18.432000000000002,150.0,5.0,2406.0
2471,AITraining,RegionF,RegionF,24,24,1.0833333333333333,25.083333333333332,125.0,0.16,135.41666666666666,21.666666666666664,150.0,5.0,2406.0
2472,AITraining,RegionF,RegionF,259,268,5.0,273.0,34.0,0.16,170.0,27.2,150.0,5.0,2406.0
2473,AITraining,RegionC,RegionC,2398,2398,5.833333333333333,2403.8333333333335,16.0,0.16,93.33333333333333,14.933333333333334,150.0,5.0,2406.0
2474,RealTimeInference,RegionA,RegionA,297,297,5.5,302.5,5.0,0.08,27.5,2.2,20.0,5.0,303.0
2475,BatchInference,RegionC,RegionC,2059,2059,3.8,2062.8,22.0,0.1,83.6,8.36,80.0,5.0,2406.0
2476,RealTimeInference,RegionB,RegionB,1187,1187,0.4166666666666667,1187.4166666666667,5.0,0.08,2.0833333333333335,0.16666666666666669,20.0,5.0,1188.0
2477,AITraining,RegionE,RegionE,1234,1234,1.05,1235.05,123.0,0.16,129.15,20.664,150.0,5.0,2406.0
2478,AITraining,RegionF,RegionF,354,354,1.2333333333333334,355.23333333333335,55.0,0.16,67.83333333333334,10.853333333333335,150.0,5.0,2406.0
2479,BatchInference,RegionA,RegionA,1792,1792,3.35,1795.35,7.0,0.1,23.45,2.345,80.0,5.0,2406.0
2480,BatchInference,RegionA,RegionA,1618,1618,6.433333333333334,1624.4333333333334,14.0,0.1,90.06666666666666,9.006666666666666,80.0,5.0,2406.0
2481,AITraining,RegionD,RegionD,126,126,3.1666666666666665,129.16666666666666,74.0,0.16,234.33333333333331,37.49333333333333,150.0,5.0,2406.0
2482,BatchInference,RegionC,RegionC,640,640,5.733333333333333,645.7333333333333,10.0,0.1,57.333333333333336,5.733333333333334,80.0,5.0,2406.0
2483,AITraining,RegionE,RegionE,900,900,3.5833333333333335,903.5833333333334,49.0,0.16,175.58333333333334,28.093333333333334,150.0,5.0,2406.0
2484,RealTimeInference,RegionC,RegionC,1601,1601,5.6,1606.6,6.0,0.08,33.599999999999994,2.6879999999999997,20.0,5.0,1607.0
2485,AITraining,RegionF,RegionF,1208,1208,0.18333333333333332,1208.1833333333334,111.0,0.16,20.349999999999998,3.256,150.0,5.0,2406.0
2486,AITraining,RegionC,RegionC,590,590,2.2333333333333334,592.2333333333333,25.0,0.16,55.833333333333336,8.933333333333334,150.0,5.0,2406.0
2487,BatchInference,RegionB,RegionB,1528,1528,5.583333333333333,1533.5833333333333,20.0,0.1,111.66666666666666,11.166666666666666,80.0,5.0,2406.0
2488,RealTimeInference,RegionB,RegionB,2267,2267,6.166666666666667,2273.1666666666665,6.0,0.08,37.0,2.96,20.0,5.0,2274.0
2489,AITraining,RegionE,RegionE,579,579,4.133333333333334,583.1333333333333,99.0,0.16,409.20000000000005,65.47200000000001,150.0,5.0,2406.0
2490,RealTimeInference,RegionC,RegionC,171,171,3.45,174.45,5.0,0.08,17.25,1.3800000000000001,20.0,5.0,175.0
2491,RealTimeInference,RegionC,RegionC,2345,2345,6.65,2351.65,3.0,0.08,19.950000000000003,1.5960000000000003,20.0,5.0,2352.0
2492,AITraining,RegionA,RegionA,1614,1614,4.8,1618.8,60.0,0.16,288.0,46.08,150.0,5.0,2406.0
2493,AITraining,RegionD,RegionD,2242,2242,5.733333333333333,2247.733333333333,38.0,0.16,217.86666666666667,34.85866666666667,150.0,5.0,2406.0
2494,RealTimeInference,RegionA,RegionA,1248,1248,4.85,1252.85,4.0,0.08,19.4,1.5519999999999998,20.0,5.0,1253.0
2495,RealTimeInference,RegionB,RegionB,1408,1408,0.75,1408.75,1.0,0.08,0.75,0.06,20.0,5.0,1409.0
2496,RealTimeInference,RegionB,RegionB,1690,1690,3.35,1693.35,5.0,0.08,16.75,1.34,20.0,5.0,1694.0
2497,AITraining,RegionF,RegionF,2099,2099,1.3,2100.3,106.0,0.16,137.8,22.048000000000002,150.0,5.0,2406.0
2498,RealTimeInference,RegionE,RegionE,659,659,1.0666666666666667,660.0666666666667,5.0,0.08,5.333333333333333,0.42666666666666664,20.0,5.0,661.0
2499,RealTimeInference,RegionA,RegionA,904,904,1.6,905.6,2.0,0.08,3.2,0.256,20.0,5.0,906.0
2500,AITraining,RegionD,RegionD,1035,1035,5.716666666666667,1040.7166666666667,53.0,0.16,302.98333333333335,48.477333333333334,150.0,5.0,2406.0
2501,RealTimeInference,RegionB,RegionB,469,469,0.7333333333333333,469.73333333333335,5.0,0.08,3.6666666666666665,0.29333333333333333,20.0,5.0,470.0
2502,RealTimeInference,RegionB,RegionB,2323,2323,5.866666666666666,2328.866666666667,7.0,0.08,41.06666666666666,3.285333333333333,20.0,5.0,2329.0
2503,RealTimeInference,RegionC,RegionC,2248,2248,1.7666666666666666,2249.766666666667,5.0,0.08,8.833333333333332,0.7066666666666666,20.0,5.0,2250.0
2504,BatchInference,RegionE,RegionE,2251,2251,2.6666666666666665,2253.6666666666665,12.0,0.1,32.0,3.2,80.0,5.0,2406.0
2505,RealTimeInference,RegionA,RegionA,1190,1190,5.383333333333334,1195.3833333333334,7.0,0.08,37.68333333333334,3.014666666666667,20.0,5.0,1196.0
2506,AITraining,RegionD,RegionD,275,275,1.5166666666666666,276.51666666666665,47.0,0.16,71.28333333333333,11.405333333333333,150.0,5.0,2406.0
2507,BatchInference,RegionB,RegionB,402,402,1.9,403.9,14.0,0.1,26.599999999999998,2.66,80.0,5.0,2406.0
2508,RealTimeInference,RegionB,RegionB,2378,2378,4.65,2382.65,1.0,0.08,4.65,0.37200000000000005,20.0,5.0,2383.0
2509,BatchInference,RegionD,RegionD,1355,1355,0.25,1355.25,23.0,0.1,5.75,0.5750000000000001,80.0,5.0,2406.0
2510,BatchInference,RegionE,RegionE,525,525,1.3333333333333333,526.3333333333334,10.0,0.1,13.333333333333332,1.3333333333333333,80.0,5.0,2406.0
2511,AITraining,RegionF,RegionF,960,960,2.783333333333333,962.7833333333333,105.0,0.16,292.25,46.76,150.0,5.0,2406.0
2512,RealTimeInference,RegionA,RegionA,1167,1167,2.25,1169.25,4.0,0.08,9.0,0.72,20.0,5.0,1170.0
