Hour,Region,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,SOC_MWh,NetGridImport_MW,Cost_CNY,CarbonEmission_tCO2
1585,RegionA,389.2900003333,525.541500449955,587.87,456.95,0.0,0.677,525.541500449955,0.0,0.0,0.0,0.0,0.0,0.0,62.32849955004497,157.5,0.0,0.0,0.0
1586,RegionA,403.1999996667,544.319999550045,650.0,456.69,0.0,0.6747,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995495,157.5,0.0,0.0,0.0
1587,RegionA,403.2000003333,544.320000449955,722.35,456.42,0.0,0.6691,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0,0.0
1588,RegionA,403.2,544.32,800.0,456.15,0.0,0.6606,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0,0.0
1589,RegionA,403.2000003333,544.320000449955,877.65,455.87,0.0,0.6496,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,157.5,0.0,0.0,0.0
1590,RegionA,403.2,544.32,950.0,455.6,0.0,0.637,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0,0.0
1591,RegionA,403.20000000000005,544.32,1012.13,700.49,0.0,0.6235,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,157.5,0.0,0.0,0.0
1592,RegionA,403.2,544.32,1059.81,700.05,0.0,0.6099,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0,0.0
1593,RegionA,403.2,544.32,1089.78,699.62,0.0,0.5973,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
1594,RegionA,403.2,544.32,1100.0,699.18,0.0,0.5863,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,157.5,0.0,0.0,0.0
1595,RegionA,371.14999966669996,501.05249955004496,1089.78,698.75,0.0,0.5777,501.05249955004496,0.0,0.0,0.0,0.0,0.0,0.0,588.727500449955,157.5,0.0,0.0,0.0
1596,RegionA,366.3399996667,494.55899955004503,1059.81,698.31,0.0,0.5721,494.55899955004503,0.0,0.0,0.0,0.0,0.0,0.0,565.251000449955,157.5,0.0,0.0,0.0
1597,RegionA,328.0759996667,442.902599550045,1012.13,697.87,0.0,0.5697,442.902599550045,0.0,0.0,0.0,0.0,0.0,0.0,569.227400449955,157.5,0.0,0.0,0.0
1598,RegionA,317.24,428.27400000000006,950.0,697.44,0.0,0.5707,428.27400000000006,0.0,0.0,0.0,0.0,0.0,0.0,521.7259999999999,157.5,0.0,0.0,0.0
1599,RegionA,268.418,362.3643,877.65,697.0,0.0,0.575,362.3643,0.0,0.0,0.0,0.0,0.0,0.0,515.2856999999999,157.5,0.0,0.0,0.0
1600,RegionA,240.82999999999998,325.1205,800.0,696.57,0.0,0.5822,325.1205,0.0,0.0,0.0,0.0,0.0,0.0,474.8795,157.5,0.0,0.0,0.0
1601,RegionA,216.0100003333,291.61350044995504,722.35,1009.4,0.0,0.5917,291.61350044995504,0.0,0.0,0.0,0.0,0.0,0.0,430.736499550045,157.5,0.0,0.0,0.0
1602,RegionA,224.1,302.535,650.0,1008.78,0.0,0.603,302.535,0.0,0.0,0.0,0.0,0.0,0.0,347.465,157.5,0.0,0.0,0.0
1603,RegionA,200.1100003333,270.148500449955,587.87,1008.16,0.0,0.6152,270.148500449955,0.0,0.0,0.0,0.0,0.0,0.0,317.721499550045,157.5,0.0,0.0,0.0
1604,RegionA,256.0399996667,345.653999550045,540.19,1007.55,0.0,0.6274,345.653999550045,0.0,0.0,0.0,0.0,0.0,0.0,194.53600044995505,157.5,0.0,0.0,0.0
1605,RegionA,268.72999999999996,362.78549999999996,510.22,1006.95,0.0,0.6387,362.78549999999996,0.0,0.0,0.0,0.0,0.0,0.0,147.43450000000007,157.5,0.0,0.0,0.0
1606,RegionA,308.28000000000003,416.17800000000005,500.0,624.63,0.0,0.6483,416.17800000000005,0.0,0.0,0.0,0.0,0.0,0.0,83.82199999999995,157.5,0.0,0.0,0.0
1607,RegionA,296.33,400.0455,510.22,624.27,0.0,0.6555,400.0455,0.0,0.0,0.0,0.0,0.0,0.0,110.17450000000002,157.5,0.0,0.0,0.0
1608,RegionA,353.5899996667,477.34649955004505,540.19,450.6,0.0,0.6598,477.34649955004505,0.0,0.0,0.0,0.0,0.0,0.0,62.843500449955,157.5,0.0,0.0,0.0
1609,RegionA,361.7000003333,488.29500044995507,587.87,450.35,0.0,0.6609,488.29500044995507,0.0,0.0,0.0,0.0,0.0,0.0,99.57499955004494,157.5,0.0,0.0,0.0
1610,RegionA,403.2,544.32,650.0,450.09,0.0,0.6586,544.32,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,157.5,0.0,0.0,0.0
1611,RegionA,403.20000033329995,544.3200004499549,722.35,449.85,0.0,0.6531,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,178.0299995500451,157.5,0.0,0.0,0.0
1612,RegionA,403.1999996667,544.319999550045,800.0,449.61,0.0,0.6446,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0,0.0
1613,RegionA,403.2000003333,544.320000449955,877.65,449.38,0.0,0.6338,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,157.5,0.0,0.0,0.0
1614,RegionA,403.2,544.32,950.0,449.15,0.0,0.6212,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0,0.0
1615,RegionA,403.1999996667,544.319999550045,1012.13,690.65,0.0,0.6079,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0,0.0
1616,RegionA,403.2000003333,544.320000449955,1059.81,690.32,0.0,0.5945,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,515.4899995500449,157.5,0.0,0.0,0.0
1617,RegionA,403.2000003333,544.320000449955,1089.78,690.0,0.0,0.582,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,545.4599995500449,157.5,0.0,0.0,0.0
1618,RegionA,403.2000003333,544.320000449955,1100.0,689.69,0.0,0.5713,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,555.679999550045,157.5,0.0,0.0,0.0
1619,RegionA,392.3999996667,529.739999550045,1089.78,689.39,0.0,0.5629,529.739999550045,0.0,0.0,0.0,0.0,0.0,0.0,560.040000449955,157.5,0.0,0.0,0.0
1620,RegionA,352.53000000000003,475.91550000000007,1059.81,689.1,0.0,0.5575,475.91550000000007,0.0,0.0,0.0,0.0,0.0,0.0,583.8944999999999,157.5,0.0,0.0,0.0
1621,RegionA,331.6599996667,447.74099955004505,1012.13,688.83,0.0,0.5554,447.74099955004505,0.0,0.0,0.0,0.0,0.0,0.0,564.3890004499549,157.5,0.0,0.0,0.0
1622,RegionA,316.1170003333,426.757950449955,950.0,688.56,0.0,0.5567,426.757950449955,0.0,0.0,0.0,0.0,0.0,0.0,523.2420495500451,157.5,0.0,0.0,0.0
1623,RegionA,285.2890003333,385.14015044995506,877.65,688.31,0.0,0.5613,385.14015044995506,0.0,0.0,0.0,0.0,0.0,0.0,492.5098495500449,157.5,0.0,0.0,0.0
1624,RegionA,250.48,338.148,800.0,688.07,0.0,0.5688,338.148,0.0,0.0,0.0,0.0,0.0,0.0,461.852,157.5,0.0,0.0,0.0
1625,RegionA,274.94,371.16900000000004,722.35,997.38,0.0,0.5788,371.16900000000004,0.0,0.0,0.0,0.0,0.0,0.0,351.181,157.5,0.0,0.0,0.0
1626,RegionA,250.69,338.4315,650.0,997.08,0.0,0.5904,338.4315,0.0,0.0,0.0,0.0,0.0,0.0,311.5685,157.5,0.0,0.0,0.0
1627,RegionA,209.9599996667,283.44599955004503,587.87,996.79,0.0,0.603,283.44599955004503,0.0,0.0,0.0,0.0,0.0,0.0,304.424000449955,157.5,0.0,0.0,0.0
1628,RegionA,249.7800003333,337.203000449955,540.19,996.52,0.0,0.6155,337.203000449955,0.0,0.0,0.0,0.0,0.0,0.0,202.98699955004503,157.5,0.0,0.0,0.0
1629,RegionA,253.89,342.7515,510.22,996.28,0.0,0.6272,342.7515,0.0,0.0,0.0,0.0,0.0,0.0,167.4685,157.5,0.0,0.0,0.0
1630,RegionA,278.8500003333,376.447500449955,500.0,618.24,0.0,0.6373,376.447500449955,0.0,0.0,0.0,0.0,0.0,0.0,123.55249955004501,157.5,0.0,0.0,0.0
1631,RegionA,319.15999999999997,430.866,510.22,618.12,0.0,0.645,430.866,0.0,0.0,0.0,0.0,0.0,0.0,79.35400000000004,157.5,0.0,0.0,0.0
1632,RegionA,359.4300003333,485.230500449955,540.19,446.33,0.0,0.6498,485.230500449955,0.0,0.0,0.0,0.0,0.0,0.0,54.95949955004505,157.5,0.0,0.0,0.0
1633,RegionA,388.1200003333,523.9620004499551,587.87,446.26,0.0,0.6513,523.9620004499551,0.0,0.0,0.0,0.0,0.0,0.0,63.907999550044906,157.5,0.0,0.0,0.0
1634,RegionA,400.30999966670004,540.4184995500451,650.0,446.2,0.0,0.6495,540.4184995500451,0.0,0.0,0.0,0.0,0.0,0.0,109.58150044995489,157.5,0.0,0.0,0.0
1635,RegionA,403.2,544.32,722.35,446.15,0.0,0.6445,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0,0.0
1636,RegionA,403.2000003333,544.320000449955,800.0,446.11,0.0,0.6365,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,157.5,0.0,0.0,0.0
1637,RegionA,403.2000003333,544.320000449955,877.65,446.07,0.0,0.6262,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,157.5,0.0,0.0,0.0
1638,RegionA,403.1999996667,544.319999550045,950.0,446.05,0.0,0.6142,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995495,157.5,0.0,0.0,0.0
1639,RegionA,403.20000000000005,544.32,1012.13,686.21,0.0,0.6014,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,157.5,0.0,0.0,0.0
1640,RegionA,403.19999966669997,544.3199995500449,1059.81,686.21,0.0,0.5886,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,515.490000449955,157.5,0.0,0.0,0.0
1641,RegionA,403.20000033329995,544.3200004499549,1089.78,686.22,0.0,0.5767,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,545.459999550045,157.5,0.0,0.0,0.0
1642,RegionA,396.01,534.6135,1100.0,686.25,0.0,0.5665,534.6135,0.0,0.0,0.0,0.0,0.0,0.0,565.3865,157.5,0.0,0.0,0.0
1643,RegionA,349.1200003333,471.31200044995506,1089.78,686.29,0.0,0.5588,471.31200044995506,0.0,0.0,0.0,0.0,0.0,0.0,618.4679995500449,157.5,0.0,0.0,0.0
1644,RegionA,329.8899996667,445.35149955004505,1059.81,686.34,0.0,0.554,445.35149955004505,0.0,0.0,0.0,0.0,0.0,0.0,614.458500449955,157.5,0.0,0.0,0.0
1645,RegionA,332.5100003333,448.8885004499551,1012.13,686.41,0.0,0.5524,448.8885004499551,0.0,0.0,0.0,0.0,0.0,0.0,563.2414995500449,157.5,0.0,0.0,0.0
1646,RegionA,318.847,430.44345,950.0,686.5,0.0,0.5543,430.44345,0.0,0.0,0.0,0.0,0.0,0.0,519.55655,157.5,0.0,0.0,0.0
1647,RegionA,293.0900003333,395.67150044995503,877.65,686.6,0.0,0.5595,395.67150044995503,0.0,0.0,0.0,0.0,0.0,0.0,481.97849955004494,157.5,0.0,0.0,0.0
1648,RegionA,239.10000033330002,322.785000449955,800.0,686.72,0.0,0.5676,322.785000449955,0.0,0.0,0.0,0.0,0.0,0.0,477.214999550045,157.5,0.0,0.0,0.0
1649,RegionA,235.98999966670002,318.58649955004506,722.35,995.92,0.0,0.5782,318.58649955004506,0.0,0.0,0.0,0.0,0.0,0.0,403.76350044995496,157.5,0.0,0.0,0.0
1650,RegionA,260.9999996667,352.34999955004497,650.0,996.13,0.0,0.5904,352.34999955004497,0.0,0.0,0.0,0.0,0.0,0.0,297.65000044995503,157.5,0.0,0.0,0.0
1651,RegionA,223.6,301.86,587.87,996.36,0.0,0.6036,301.86,0.0,0.0,0.0,0.0,0.0,0.0,286.01,157.5,0.0,0.0,0.0
1652,RegionA,218.02,294.32700000000006,540.19,996.61,0.0,0.6167,294.32700000000006,0.0,0.0,0.0,0.0,0.0,0.0,245.863,157.5,0.0,0.0,0.0
1653,RegionA,269.32,363.582,510.22,996.87,0.0,0.6291,363.582,0.0,0.0,0.0,0.0,0.0,0.0,146.63800000000003,157.5,0.0,0.0,0.0
1654,RegionA,296.71,400.5585,500.0,618.93,0.0,0.6397,400.5585,0.0,0.0,0.0,0.0,0.0,0.0,99.44150000000002,157.5,0.0,0.0,0.0
1655,RegionA,308.94999966669997,417.082499550045,510.22,619.11,0.0,0.648,417.082499550045,0.0,0.0,0.0,0.0,0.0,0.0,93.13750044995504,157.5,0.0,0.0,0.0
1656,RegionA,365.3200003333,493.18200044995507,540.19,447.28,0.0,0.6534,493.18200044995507,0.0,0.0,0.0,0.0,0.0,0.0,47.007999550044985,157.5,0.0,0.0,0.0
1657,RegionA,353.81999966669997,477.656999550045,587.87,447.43,0.0,0.6555,477.656999550045,0.0,0.0,0.0,0.0,0.0,0.0,110.21300044995502,157.5,0.0,0.0,0.0
1658,RegionA,403.2000003333,544.320000449955,650.0,447.59,0.0,0.6543,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,157.5,0.0,0.0,0.0
1659,RegionA,403.2000003333,544.320000449955,722.35,447.76,0.0,0.6498,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0,0.0
1660,RegionA,403.2,544.32,800.0,447.93,0.0,0.6424,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0,0.0
1661,RegionA,403.20000000000005,544.32,877.65,448.11,0.0,0.6327,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0,0.0
1662,RegionA,403.19999966669997,544.3199995500449,950.0,448.3,0.0,0.6212,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0,0.0
1663,RegionA,403.2000003333,544.320000449955,1012.13,689.99,0.0,0.609,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0,0.0
1664,RegionA,403.19999966669997,544.3199995500449,1059.81,690.3,0.0,0.5967,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,515.490000449955,157.5,0.0,0.0,0.0
1665,RegionA,403.19999966669997,544.3199995500449,1089.78,690.61,0.0,0.5853,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,545.460000449955,157.5,0.0,0.0,0.0
1666,RegionA,403.2,544.32,1100.0,690.93,0.0,0.5756,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,157.5,0.0,0.0,0.0
1667,RegionA,370.0300003333,499.540500449955,1089.78,691.27,0.0,0.5684,499.540500449955,0.0,0.0,0.0,0.0,0.0,0.0,590.2394995500449,157.5,0.0,0.0,0.0
1668,RegionA,334.637,451.75995,1059.81,691.6,0.0,0.564,451.75995,0.0,0.0,0.0,0.0,0.0,0.0,608.0500499999999,157.5,0.0,0.0,0.0
1669,RegionA,345.4100003333,466.30350044995504,1012.13,691.95,0.0,0.563,466.30350044995504,0.0,0.0,0.0,0.0,0.0,0.0,545.8264995500449,157.5,0.0,0.0,0.0
1670,RegionA,308.8869996667,416.997449550045,950.0,692.3,0.0,0.5653,416.997449550045,0.0,0.0,0.0,0.0,0.0,0.0,533.0025504499549,157.5,0.0,0.0,0.0
1671,RegionA,284.8359996667,384.528599550045,877.65,692.66,0.0,0.5709,384.528599550045,0.0,0.0,0.0,0.0,0.0,0.0,493.121400449955,157.5,0.0,0.0,0.0
1672,RegionA,252.9579996667,341.49329955004504,800.0,693.02,0.0,0.5794,341.49329955004504,0.0,0.0,0.0,0.0,0.0,0.0,458.50670044995496,157.5,0.0,0.0,0.0
1673,RegionA,247.63,334.3005,722.35,1005.41,0.0,0.5904,334.3005,0.0,0.0,0.0,0.0,0.0,0.0,388.0495,157.5,0.0,0.0,0.0
1674,RegionA,226.5200003333,305.802000449955,650.0,1005.95,0.0,0.603,305.802000449955,0.0,0.0,0.0,0.0,0.0,0.0,344.197999550045,157.5,0.0,0.0,0.0
1675,RegionA,248.88000000000002,335.98800000000006,587.87,1006.49,0.0,0.6165,335.98800000000006,0.0,0.0,0.0,0.0,0.0,0.0,251.88199999999995,157.5,0.0,0.0,0.0
1676,RegionA,244.98000000000002,330.72300000000007,540.19,1007.03,0.0,0.6301,330.72300000000007,0.0,0.0,0.0,0.0,0.0,0.0,209.46699999999998,157.5,0.0,0.0,0.0
1677,RegionA,283.7,382.995,510.22,1007.58,0.0,0.6427,382.995,0.0,0.0,0.0,0.0,0.0,0.0,127.22500000000002,157.5,0.0,0.0,0.0
1678,RegionA,310.38,419.01300000000003,500.0,625.74,0.0,0.6537,419.01300000000003,0.0,0.0,0.0,0.0,0.0,0.0,80.98699999999997,157.5,0.0,0.0,0.0
1679,RegionA,290.14000000000004,391.6890000000001,510.22,626.09,0.0,0.6623,391.6890000000001,0.0,0.0,0.0,0.0,0.0,0.0,118.53099999999995,157.5,0.0,0.0,0.0
1680,RegionA,380.8399996667,514.133999550045,540.19,452.42,0.0,0.6679,514.133999550045,0.0,0.0,0.0,0.0,0.0,0.0,26.056000449955036,157.5,0.0,0.0,0.0
1681,RegionA,368.47999999999996,497.448,587.87,452.67,0.0,0.6703,497.448,0.0,0.0,0.0,0.0,0.0,0.0,90.42200000000003,157.5,0.0,0.0,0.0
1682,RegionA,403.1999996667,544.319999550045,650.0,452.92,0.0,0.6693,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995495,157.5,0.0,0.0,0.0
1683,RegionA,403.2,544.32,722.35,453.17,0.0,0.665,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0,0.0
1684,RegionA,403.1999996667,544.319999550045,800.0,453.42,0.0,0.6578,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0,0.0
1685,RegionA,403.1999996667,544.319999550045,877.65,453.66,0.0,0.6483,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,333.3300004499549,157.5,0.0,0.0,0.0
1686,RegionA,403.1999996667,544.319999550045,950.0,453.91,0.0,0.637,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995495,157.5,0.0,0.0,0.0
1687,RegionA,403.2,544.32,1012.13,698.69,0.0,0.6248,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,157.5,0.0,0.0,0.0
1688,RegionA,403.2000003333,544.320000449955,1059.81,699.06,0.0,0.6126,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,515.4899995500449,157.5,0.0,0.0,0.0
1689,RegionA,403.2000003333,544.320000449955,1089.78,699.42,0.0,0.6013,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,545.4599995500449,157.5,0.0,0.0,0.0
1690,RegionA,403.2,544.32,1100.0,699.78,0.0,0.5917,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,157.5,0.0,0.0,0.0
1691,RegionA,370.1599996667,499.715999550045,1089.78,700.14,0.0,0.5845,499.715999550045,0.0,0.0,0.0,0.0,0.0,0.0,590.064000449955,157.5,0.0,0.0,0.0
1692,RegionA,347.1000003333,468.58500044995503,1059.81,700.49,0.0,0.5802,468.58500044995503,0.0,0.0,0.0,0.0,0.0,0.0,591.2249995500449,157.5,0.0,0.0,0.0
1693,RegionA,324.1309996667,437.57684955004504,1012.13,700.83,0.0,0.5791,437.57684955004504,0.0,0.0,0.0,0.0,0.0,0.0,574.553150449955,157.5,0.0,0.0,0.0
1694,RegionA,307.609,415.27215,950.0,701.16,0.0,0.5814,415.27215,0.0,0.0,0.0,0.0,0.0,0.0,534.72785,157.5,0.0,0.0,0.0
1695,RegionA,279.4799996667,377.297999550045,877.65,701.49,0.0,0.5869,377.297999550045,0.0,0.0,0.0,0.0,0.0,0.0,500.35200044995497,157.5,0.0,0.0,0.0
1696,RegionA,249.4600003333,336.771000449955,800.0,701.81,0.0,0.5954,336.771000449955,0.0,0.0,0.0,0.0,0.0,0.0,463.228999550045,157.5,0.0,0.0,0.0
1697,RegionA,234.1800003333,316.143000449955,722.35,1018.08,0.0,0.6062,316.143000449955,0.0,0.0,0.0,0.0,0.0,0.0,406.206999550045,157.5,0.0,0.0,0.0
1698,RegionA,246.99999966669998,333.449999550045,650.0,1018.52,0.0,0.6188,333.449999550045,0.0,0.0,0.0,0.0,0.0,0.0,316.550000449955,157.5,0.0,0.0,0.0
1699,RegionA,245.91000033330002,331.97850044995505,587.87,1018.94,0.0,0.6321,331.97850044995505,0.0,0.0,0.0,0.0,0.0,0.0,255.89149955004495,157.5,0.0,0.0,0.0
1700,RegionA,228.14999966669998,308.002499550045,540.19,1019.36,0.0,0.6455,308.002499550045,0.0,0.0,0.0,0.0,0.0,0.0,232.18750044995505,157.5,0.0,0.0,0.0
1701,RegionA,279.29999999999995,377.05499999999995,510.22,1019.75,0.0,0.658,377.05499999999995,0.0,0.0,0.0,0.0,0.0,0.0,133.16500000000008,157.5,0.0,0.0,0.0
1702,RegionA,279.44000033329996,377.24400044995497,500.0,633.19,0.0,0.6687,377.24400044995497,0.0,0.0,0.0,0.0,0.0,0.0,122.75599955004503,157.5,0.0,0.0,0.0
1703,RegionA,297.91,402.17850000000004,510.22,633.41,0.0,0.6771,402.17850000000004,0.0,0.0,0.0,0.0,0.0,0.0,108.04149999999998,157.5,0.0,0.0,0.0
1704,RegionA,368.72000033330005,497.7720004499551,540.19,457.62,0.0,0.6825,497.7720004499551,0.0,0.0,0.0,0.0,0.0,0.0,42.417999550044954,157.5,0.0,0.0,0.0
1705,RegionA,381.52,515.052,587.87,457.77,0.0,0.6846,515.052,0.0,0.0,0.0,0.0,0.0,0.0,72.81799999999998,157.5,0.0,0.0,0.0
1706,RegionA,403.2000003333,544.320000449955,650.0,457.91,0.0,0.6833,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,157.5,0.0,0.0,0.0
1707,RegionA,403.2000003333,544.320000449955,722.35,458.05,0.0,0.6787,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0,0.0
1708,RegionA,403.2000003333,544.320000449955,800.0,458.17,0.0,0.6712,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,157.5,0.0,0.0,0.0
1709,RegionA,403.19999966669997,544.3199995500449,877.65,458.29,0.0,0.6612,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,333.33000044995504,157.5,0.0,0.0,0.0
1710,RegionA,403.20000000000005,544.32,950.0,458.4,0.0,0.6496,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0,0.0
1711,RegionA,403.2,544.32,1012.13,705.38,0.0,0.637,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,157.5,0.0,0.0,0.0
1712,RegionA,403.2,544.32,1059.81,705.52,0.0,0.6245,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0,0.0
1713,RegionA,403.1999996667,544.319999550045,1089.78,705.64,0.0,0.6128,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0,0.0
1714,RegionA,403.1999996667,544.319999550045,1100.0,705.76,0.0,0.6027,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,555.680000449955,157.5,0.0,0.0,0.0
1715,RegionA,399.3600003333,539.136000449955,1089.78,705.85,0.0,0.595,539.136000449955,0.0,0.0,0.0,0.0,0.0,0.0,550.643999550045,157.5,0.0,0.0,0.0
1716,RegionA,355.6599996667,480.140999550045,1059.81,705.94,0.0,0.5902,480.140999550045,0.0,0.0,0.0,0.0,0.0,0.0,579.6690004499549,157.5,0.0,0.0,0.0
1717,RegionA,323.3579996667,436.533299550045,1012.13,706.0,0.0,0.5887,436.533299550045,0.0,0.0,0.0,0.0,0.0,0.0,575.596700449955,157.5,0.0,0.0,0.0
1718,RegionA,312.7799996667,422.25299955004505,950.0,706.06,0.0,0.5905,422.25299955004505,0.0,0.0,0.0,0.0,0.0,0.0,527.747000449955,157.5,0.0,0.0,0.0
1719,RegionA,280.6959996667,378.93959955004505,877.65,706.1,0.0,0.5955,378.93959955004505,0.0,0.0,0.0,0.0,0.0,0.0,498.71040044995493,157.5,0.0,0.0,0.0
1720,RegionA,252.803,341.28405000000004,800.0,706.12,0.0,0.6035,341.28405000000004,0.0,0.0,0.0,0.0,0.0,0.0,458.71594999999996,157.5,0.0,0.0,0.0
1721,RegionA,249.7400003333,337.14900044995505,722.35,1023.89,0.0,0.6138,337.14900044995505,0.0,0.0,0.0,0.0,0.0,0.0,385.20099955004497,157.5,0.0,0.0,0.0
1722,RegionA,253.15,341.75250000000005,650.0,1023.88,0.0,0.6258,341.75250000000005,0.0,0.0,0.0,0.0,0.0,0.0,308.24749999999995,157.5,0.0,0.0,0.0
1723,RegionA,249.4600003333,336.771000449955,587.87,1023.85,0.0,0.6386,336.771000449955,0.0,0.0,0.0,0.0,0.0,0.0,251.098999550045,157.5,0.0,0.0,0.0
1724,RegionA,265.65000000000003,358.62750000000005,540.19,1023.8,0.0,0.6514,358.62750000000005,0.0,0.0,0.0,0.0,0.0,0.0,181.5625,157.5,0.0,0.0,0.0
1725,RegionA,263.9199996667,356.29199955004503,510.22,1023.72,0.0,0.6633,356.29199955004503,0.0,0.0,0.0,0.0,0.0,0.0,153.928000449955,157.5,0.0,0.0,0.0
1726,RegionA,267.2000003333,360.720000449955,500.0,635.36,0.0,0.6735,360.720000449955,0.0,0.0,0.0,0.0,0.0,0.0,139.27999955004498,157.5,0.0,0.0,0.0
1727,RegionA,339.05,457.71750000000003,510.22,635.28,0.0,0.6812,457.71750000000003,0.0,0.0,0.0,0.0,0.0,0.0,52.5025,157.5,0.0,0.0,0.0
1728,RegionA,342.1499996667,461.90249955004504,540.19,458.75,0.0,0.686,461.90249955004504,0.0,0.0,0.0,0.0,0.0,0.0,78.28750044995502,157.5,0.0,0.0,0.0
1729,RegionA,389.2800003333,525.528000449955,587.87,458.68,0.0,0.6876,525.528000449955,0.0,0.0,0.0,0.0,0.0,0.0,62.34199955004499,157.5,0.0,0.0,0.0
1730,RegionA,403.19999966669997,544.3199995500449,650.0,458.6,0.0,0.6857,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995506,157.5,0.0,0.0,0.0
1731,RegionA,403.19999966669997,544.3199995500449,722.35,458.51,0.0,0.6805,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,178.03000044995508,157.5,0.0,0.0,0.0
1732,RegionA,403.19999966669997,544.3199995500449,800.0,458.41,0.0,0.6724,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995506,157.5,0.0,0.0,0.0
1733,RegionA,403.2,544.32,877.65,458.31,0.0,0.6618,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0,0.0
