Hour,Region,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,NetGridImport_MW,CarbonEmission_tCO2,IT_Load_MW,DirectRenewable_MW,Cost_CNY
442,RegionF,92.7826666667,329.987333,1100.0,408.42,318.57,0.2396,252.3514,220.0,595.4335,0.0,0.0,0.0,0.0,850.0,32.3514,60.4634,422.76999966669996,284.5665,32979.95878800002
443,RegionA,45.9436666667,338.566333,1089.78,734.92,0.0,0.5629,445.7864,0.0,1016.4779,0.0,0.0,0.0,0.0,350.0,445.7864,250.9331,384.50999966669997,73.3021,327617.341088
443,RegionB,5.6733333333,387.926667,1089.78,704.29,0.0,0.5266,440.3842,0.0,998.8042,0.0,0.0,0.0,0.0,320.0,440.3842,231.9063,393.6000003333,90.97579999999994,310158.188218
443,RegionC,4.3413333333,350.428667,1089.78,683.88,0.0,0.4994,391.0721,0.0,991.2695,0.0,0.0,0.0,0.0,300.0,391.0721,195.3014,354.7700003333,98.51049999999998,267446.387748
443,RegionD,105.7603333333,273.889667,1089.78,438.91,342.35,0.3814,286.1221,180.0,709.9501,0.0,0.0,0.0,0.0,900.0,106.1221,109.127,379.6500003333,199.82989999999995,63958.850910999994
443,RegionE,70.194,283.296,1089.78,387.87,302.54,0.1998,122.013,220.0,549.9305,0.0,0.0,0.0,0.0,820.0,-97.987,24.3782,353.49,319.8494999999999,-19233.61769
443,RegionF,60.816,311.354,1089.78,408.29,318.47,0.2361,228.0217,220.0,625.1458,0.0,0.0,0.0,0.0,850.0,8.0217,53.8359,372.16999999999996,244.63419999999996,23035.579893000002
444,RegionA,29.1113333333,332.228667,1059.81,734.68,0.0,0.5575,416.5983,0.0,988.5993,0.0,0.0,0.0,0.0,350.0,416.5983,232.2535,361.3400003333,71.21069999999997,306066.439044
444,RegionB,5.5083333333,355.111667,1059.81,704.07,0.0,0.5216,401.1631,0.0,974.1361,0.0,0.0,0.0,0.0,320.0,401.1631,209.2466,360.6200003333,85.67389999999989,282446.903817
444,RegionC,7.675,342.225,1059.81,683.66,0.0,0.4946,383.4017,0.0,960.3497,0.0,0.0,0.0,0.0,300.0,383.4017,189.6305,349.90000000000003,99.46029999999996,262116.406222
444,RegionD,108.3966666667,237.003333,1059.81,438.77,342.24,0.3777,258.2019,180.0,695.8999,0.0,0.0,0.0,0.0,900.0,78.2019,97.5229,345.3999996667,183.91009999999994,51688.047663
444,RegionE,66.9913333333,295.428667,1059.81,387.75,302.44,0.1978,122.3168,220.0,509.1018,0.0,0.0,0.0,0.0,820.0,-97.6832,24.1943,362.42000033330004,330.7081999999999,-19108.4608
444,RegionF,75.4966666667,268.413333,1059.81,408.16,318.36,0.2338,214.8719,220.0,617.9162,0.0,0.0,0.0,0.0,850.0,-5.1281,50.2371,343.9099996667,221.89379999999994,17662.91470400001
445,RegionA,26.6283333333,294.091667,1012.13,734.46,0.0,0.5554,368.4688,0.0,947.6268,0.0,0.0,0.0,0.0,350.0,368.4688,204.6476,320.7200003333,64.50319999999999,270625.594848
445,RegionB,5.7733333333,330.665667,1012.13,703.86,0.0,0.5196,372.9023,0.0,930.8396,0.0,0.0,0.0,0.0,320.0,372.9023,193.76,336.4390003333,81.29039999999998,262471.01287800004
445,RegionC,7.3293333333,331.684667,1012.13,683.46,0.0,0.4927,370.0713,0.0,914.362,0.0,0.0,0.0,0.0,300.0,370.0713,182.3341,339.0140003333,97.76800000000003,252928.930698
445,RegionD,165.5213333333,178.776667,1012.13,438.64,342.14,0.3763,256.0573,180.0,647.4859,0.0,0.0,0.0,0.0,900.0,76.0573,96.3544,344.2980003333,184.64409999999998,50731.774072
445,RegionE,61.1786666667,263.261333,1012.13,387.63,302.35,0.1971,111.9859,220.0,498.5659,0.0,0.0,0.0,0.0,820.0,-108.0141,22.0724,324.4399996667,293.5641,-23107.905583
445,RegionF,88.8843333333,243.805667,1012.13,408.04,318.27,0.2329,210.3943,220.0,580.008,0.0,0.0,0.0,0.0,850.0,-9.6057,49.0008,332.6900003333,212.12199999999996,15829.890172
446,RegionA,30.1506666667,286.770333,950.0,734.26,0.0,0.5567,363.6669,0.0,885.8235,0.0,0.0,0.0,0.0,350.0,363.6669,202.4534,316.92099966669997,64.17650000000003,267026.057994
446,RegionB,5.673,321.239,950.0,703.66,0.0,0.5208,361.8916,0.0,870.5604,0.0,0.0,0.0,0.0,320.0,361.8916,188.4731,326.912,79.43960000000004,254648.64325599998
446,RegionC,9.1653333333,306.642667,950.0,683.27,0.0,0.4939,344.2938,0.0,858.4788,0.0,0.0,0.0,0.0,300.0,344.2938,170.0467,315.8080003333,91.52120000000002,235245.62472599998
446,RegionD,145.1713333333,165.898667,950.0,438.51,342.04,0.3771,230.9384,180.0,602.7688,0.0,0.0,0.0,0.0,900.0,50.9384,87.0869,311.07000033329996,167.23119999999994,39701.59778399999
446,RegionE,44.0753333333,265.367667,950.0,387.52,302.27,0.1975,113.765,220.0,456.9612,0.0,0.0,0.0,0.0,820.0,-106.235,22.4686,309.4430003333,273.0388,-22413.187199999993
446,RegionF,103.8986666667,216.637333,950.0,407.92,318.18,0.2335,203.5404,220.0,526.4596,0.0,0.0,0.0,0.0,850.0,-16.4597,47.5267,320.53599966670004,203.54039999999998,13028.599967999995
447,RegionA,41.9506666667,248.602333,877.65,734.06,0.0,0.5613,333.8106,0.0,819.214,0.0,0.0,0.0,0.0,350.0,333.8106,187.3679,290.5529996667,58.43599999999992,245037.009036
447,RegionB,7.1933333333,279.016667,877.65,703.47,0.0,0.5251,317.2294,0.0,808.4959,0.0,0.0,0.0,0.0,320.0,317.2294,166.5772,286.2100003333,69.15409999999997,223161.366018
447,RegionC,10.1386666667,277.828333,877.65,683.08,0.0,0.4979,314.3479,0.0,794.6034,0.0,0.0,0.0,0.0,300.0,314.3479,156.5138,287.96699966669996,83.04660000000001,214724.763532
447,RegionD,148.668,128.082,877.65,438.4,341.95,0.3802,205.8213,180.0,549.2313,0.0,0.0,0.0,0.0,900.0,25.8213,78.2533,276.75,148.41869999999994,28681.057919999992
447,RegionE,60.8973333333,229.892667,877.65,387.42,302.19,0.1992,117.305,220.0,411.4675,0.0,0.0,0.0,0.0,820.0,-102.695,23.3671,290.7900003333,246.1825,-21035.4969
447,RegionF,118.8753333333,181.668667,877.65,407.81,318.09,0.2354,190.0651,220.0,466.0242,0.0,0.0,0.0,0.0,850.0,-29.9349,44.7413,300.5440003333,191.62579999999997,7530.648431000009
448,RegionA,37.6953333333,227.884667,800.0,733.88,0.0,0.5688,306.1941,0.0,747.6611,0.0,0.0,0.0,0.0,350.0,306.1941,174.1632,265.5800003333,52.33889999999997,224709.726108
448,RegionB,8.3406666667,257.699333,800.0,703.3,0.0,0.5321,295.9498,0.0,736.7958,0.0,0.0,0.0,0.0,320.0,295.9498,157.4749,266.0399996667,63.204200000000014,208141.49433999998
448,RegionC,8.76,233.07,800.0,682.91,0.0,0.5046,264.9844,0.0,731.259,0.0,0.0,0.0,0.0,300.0,264.9844,133.7111,241.82999999999998,68.74099999999999,180960.49660399999
448,RegionD,95.1966666667,155.258333,800.0,438.29,341.87,0.3853,187.2263,180.0,486.6439,0.0,0.0,0.0,0.0,900.0,7.2263,72.1383,250.4549996667,133.35610000000003,20522.81502700001
448,RegionE,63.97,172.06,800.0,387.32,302.11,0.2018,106.2135,220.0,391.176,0.0,0.0,0.0,0.0,820.0,-113.7865,21.4339,236.03,188.824,-25325.587180000002
448,RegionF,95.8916666667,163.298333,800.0,407.71,318.01,0.2385,161.9396,220.0,412.7683,0.0,0.0,0.0,0.0,850.0,-58.0604,38.6226,259.18999966670003,167.2317,-3937.8056839999917
449,RegionA,53.4186666667,194.521333,722.35,1063.88,0.0,0.5788,242.4523,0.0,675.0833,0.0,0.0,0.0,45.0,301.087,242.4523,140.3314,247.9399996667,47.266700000000014,257940.15292400002
449,RegionB,26.56,191.13,722.35,1019.55,0.0,0.5414,203.0651,0.0,672.0336,0.0,0.0,0.0,40.5,275.9783,203.0651,109.9394,217.69,50.316400000000044,207035.02270499998
449,RegionC,5.272,212.858,722.35,990.0,0.0,0.5134,202.2003,0.0,661.7809,0.0,0.0,0.0,38.25,258.4239,202.2003,103.8096,218.13,60.56910000000005,200178.297
449,RegionD,81.921,132.409,722.35,635.37,495.59,0.3921,0.0,180.0,429.5368,0.0,0.0,0.0,161.5292,726.3127,-180.0,0.0,214.32999999999998,112.8132,-89206.2
449,RegionE,62.608,179.092,722.35,561.49,437.96,0.2054,0.0,220.0,322.106,0.0,0.0,0.0,121.881,688.9451,-220.0,0.0,241.70000000000002,180.24400000000003,-96351.2
449,RegionF,92.038,154.722,722.35,591.04,461.01,0.2427,0.0,220.0,340.1501,0.0,0.0,0.0,151.1853,687.4352,-220.0,0.0,246.76,162.1999,-101422.2
450,RegionA,52.1666666667,183.503333,650.0,1063.65,0.0,0.5904,230.2036,0.0,607.0491,0.0,0.0,0.0,45.0,252.1739,230.2036,135.9122,235.6699996667,42.95090000000005,244856.05914000003
450,RegionB,27.041,197.689,650.0,1019.33,0.0,0.5523,212.8269,0.0,599.9414,0.0,0.0,0.0,40.5,231.9565,212.8269,117.5443,224.73,50.058599999999956,216940.843977
450,RegionC,3.416,220.194,650.0,989.78,0.0,0.5237,210.1583,0.0,589.8265,0.0,0.0,0.0,38.25,216.8478,210.1583,110.0599,223.60999999999999,60.17349999999999,208010.482174
450,RegionD,58.784,169.986,650.0,635.24,495.49,0.4,0.0,180.0,351.4056,0.0,0.0,0.0,174.2312,538.9673,-180.0,0.0,228.76999999999998,118.59440000000001,-89188.2
450,RegionE,64.7066666667,192.113333,650.0,561.37,437.87,0.2095,0.0,220.0,253.4362,0.0,0.0,0.0,144.4612,533.6105,-220.0,0.0,256.8199996667,176.5638,-96331.4
450,RegionF,92.09,142.06,650.0,590.92,460.92,0.2476,0.0,220.0,272.3936,0.0,0.0,0.0,139.7641,537.1511,-220.0,0.0,234.15,157.6064,-101402.40000000001
451,RegionA,44.5,191.94,587.87,1063.44,0.0,0.603,233.4123,0.0,547.0883,0.0,0.0,0.0,45.0,203.2609,233.4123,140.7476,236.44,40.7817,248219.976312
451,RegionB,46.4,188.22,587.87,1019.13,0.0,0.5641,226.2671,0.0,537.9001,0.0,0.0,0.0,40.5,187.9348,226.2671,127.6373,234.62,49.96990000000005,230595.589623
451,RegionC,4.028,229.872,587.87,989.59,0.0,0.5349,223.925,0.0,527.263,0.0,0.0,0.0,38.25,175.2717,223.925,119.7775,233.9,60.60699999999997,221593.94075
451,RegionD,51.6483333333,177.341667,587.87,635.11,495.39,0.4085,0.0,180.0,291.2823,0.0,0.0,0.0,176.5195,349.1613,-180.0,0.0,228.9900003333,116.58769999999998,-89170.2
451,RegionE,61.94,169.89,587.87,561.26,437.78,0.214,0.0,220.0,208.4869,0.0,0.0,0.0,130.4044,393.3907,-220.0,0.0,231.82999999999998,159.3831,-96311.59999999999
451,RegionF,85.0253333333,138.894667,587.87,590.8,460.82,0.2529,0.0,220.0,213.0342,0.0,0.0,0.0,129.5426,397.858,-220.0,0.0,223.92000033329998,154.8358,-101380.4
452,RegionA,19.528,250.352,540.19,1063.25,0.0,0.6155,275.6174,0.0,496.4694,0.0,0.0,0.0,45.0,154.3478,275.6174,169.6425,269.88,43.72060000000005,293050.20054999995
452,RegionB,47.9853333333,200.944667,540.19,1018.95,0.0,0.5758,245.1472,0.0,489.7817,0.0,0.0,0.0,40.5,143.913,245.1472,141.1557,248.9300003333,50.408300000000054,249792.73944
452,RegionC,3.452,282.068,540.19,989.42,0.0,0.546,284.8444,0.0,469.2668,0.0,0.0,0.0,38.25,133.6957,284.8444,155.5251,285.52,70.92320000000007,281830.746248
452,RegionD,65.5553333333,191.004667,540.19,635.0,495.3,0.417,18.322,180.0,232.1152,0.0,0.0,0.0,182.0,153.4624,-161.678,7.6403,256.5600003333,128.07480000000007,-77519.53
452,RegionE,68.736,183.774,540.19,561.16,437.7,0.2184,0.0,201.6242,164.9652,0.0,0.0,0.0,142.0369,240.6629,-201.6242,0.0,252.51,173.60060000000007,-88250.91234
452,RegionF,73.688,197.722,540.19,590.7,460.75,0.2581,0.0,190.9398,156.2234,0.0,0.0,0.0,151.6639,234.7785,-190.9398,0.0,271.41,193.02680000000007,-87975.51285
453,RegionA,39.312,216.848,510.22,1063.09,0.0,0.6272,259.3181,0.0,468.7221,0.0,0.0,0.0,45.0,105.4348,259.3181,162.6443,256.16,41.497900000000016,275678.478929
453,RegionB,55.352,214.688,510.22,1018.79,0.0,0.5868,269.3709,0.0,455.5369,0.0,0.0,0.0,40.5,99.8913,269.3709,158.0668,270.03999999999996,54.683100000000024,274432.379211
453,RegionC,15.016,232.634,510.22,989.26,0.0,0.5564,241.9907,0.0,448.7037,0.0,0.0,0.0,38.25,92.1196,241.9907,134.6436,247.64999999999998,61.5163,239391.719882
453,RegionD,45.4946666667,209.165333,510.22,634.9,495.22,0.4249,142.3495,180.0,205.6247,0.0,0.0,0.0,59.02,90.0,-37.6505,60.4843,254.6599996667,124.59530000000004,1238.0975499999913
453,RegionE,84.7356666667,166.784333,510.22,561.07,437.63,0.2226,0.0,185.515,151.785,0.0,0.0,0.0,141.48,88.5338,-185.515,0.0,251.51999966670002,172.92000000000004,-81186.92945
453,RegionF,89.9273333333,195.932667,510.22,590.6,460.67,0.263,14.8068,165.7032,135.5754,0.0,0.0,0.0,139.294,85.0,-150.8964,3.8942,285.86000033330004,208.9414,-67589.597064
454,RegionA,38.8506666667,261.819333,500.0,659.76,0.0,0.6373,357.196,0.0,397.1365,54.155,0.0,54.155,0.0,155.7989,357.196,227.641,300.6699996667,48.708500000000015,235663.63296000002
454,RegionB,46.2176666667,259.012333,500.0,632.27,0.0,0.5962,350.2514,0.0,388.6909,49.5,0.0,49.5,0.0,145.9263,350.2514,208.8199,305.2299996667,61.8091,221453.452678
454,RegionC,18.66,262.01,500.0,613.94,0.0,0.5653,317.6062,0.0,383.5316,46.75,0.0,46.75,0.0,135.5971,317.6062,179.5428,280.67,69.71839999999997,194991.15042800002
454,RegionD,54.24,228.88,500.0,394.02,307.34,0.4317,226.496,160.2051,131.0769,72.8205,0.0,72.8205,0.0,158.4513,66.2909,97.7783,283.12,135.89750000000006,40006.51848600001
454,RegionE,57.8626666667,222.677333,500.0,348.2,271.6,0.2261,157.8037,135.1367,110.5663,61.4257,0.0,61.4257,0.0,146.2741,22.6671,35.6794,280.5399996667,192.87129999999996,18244.120619999994
454,RegionF,65.256,226.244,500.0,366.53,285.89,0.2673,151.784,123.8948,101.3685,56.3158,0.0,56.3158,0.0,137.9369,27.8893,40.5719,291.5,218.42090000000002,20213.105147999988
455,RegionA,35.7866666667,282.593333,510.22,659.68,0.0,0.645,378.2354,0.0,403.6424,55.0,0.0,55.0,0.0,206.9489,378.2354,243.9619,318.3799996667,51.57760000000002,249514.328672
455,RegionB,25.319,293.231,510.22,632.19,0.0,0.6034,365.5361,0.0,396.2136,49.5,0.0,49.5,0.0,191.9613,365.5361,220.5645,318.55,64.50640000000004,231088.267059
455,RegionC,23.5683333333,291.241667,510.22,613.87,0.0,0.5722,356.239,0.0,385.2712,46.75,0.0,46.75,0.0,179.0746,356.239,203.84,314.8100003333,78.1988,218684.43493
455,RegionD,97.6073333333,203.212667,510.22,393.97,307.3,0.4369,243.0484,162.0163,132.5588,73.6438,0.0,73.6438,0.0,227.6764,81.0321,106.1878,300.8200003333,142.00110000000004,45966.169158
455,RegionE,66.612,257.078,510.22,348.16,271.56,0.2289,182.0756,126.5806,103.5659,57.5366,0.0,57.5366,0.0,200.3585,55.495,41.6771,323.68999999999994,222.5369,29017.213160000007
455,RegionF,52.155,282.515,510.22,366.49,285.86,0.2705,168.9811,111.8349,91.5013,50.834,0.0,50.834,0.0,185.7209,57.1462,45.7094,334.66999999999996,256.0498,29960.758824999997
456,RegionA,21.751,331.999,540.19,476.39,0.0,0.6498,438.255,0.0,427.8825,55.0,18.0,73.0,0.0,274.8389,438.255,284.7781,353.75,57.30750000000006,208780.29945
456,RegionB,26.6656666667,331.634333,540.19,456.54,0.0,0.6079,427.3492,0.0,418.1343,49.5,16.2,65.7,0.0,253.0623,427.3492,259.7856,358.29999966670005,72.55570000000006,195102.003768
456,RegionC,22.696,326.954,540.19,443.3,0.0,0.5764,410.9639,0.0,406.5869,46.75,15.3,62.05,0.0,236.7811,410.9639,236.8796,349.65000000000003,86.85310000000004,182180.29687000002
456,RegionD,92.7663333333,236.183667,540.19,284.51,221.92,0.4402,330.1835,170.2437,139.2903,77.3835,62.4,139.7835,0.0,359.0729,159.9398,145.3468,328.9500003333,153.27250000000004,56160.02568099999
456,RegionE,51.5653333333,283.284667,540.19,251.43,196.12,0.2306,245.9531,136.3915,111.593,61.9961,57.6,119.5961,0.0,312.7788,109.5616,56.7168,334.85000033330004,230.20940000000002,35090.886953
456,RegionF,66.6273333333,302.172667,540.19,264.66,206.43,0.2725,241.7479,111.5672,91.2823,50.7124,60.0,110.7124,0.0,289.7905,130.1807,65.8763,368.8000003333,286.6281,40950.182118
457,RegionA,25.65,349.46,587.87,476.35,0.0,0.6513,463.6307,0.0,472.1022,55.0,18.0,73.0,0.0,342.7289,463.6307,301.9627,375.10999999999996,60.76780000000002,220850.483945
457,RegionB,23.4593333333,365.790667,587.87,456.5,0.0,0.6093,462.8644,0.0,459.5469,49.5,16.2,65.7,0.0,314.1633,462.8644,282.0233,389.25000033329997,78.82310000000001,211297.5986
457,RegionC,22.0666666667,366.733333,587.87,443.27,0.0,0.5778,455.2661,0.0,444.5421,46.75,15.3,62.05,0.0,294.4876,455.2661,263.0527,388.79999966670005,96.5779,201805.804147
457,RegionD,92.042,295.448,587.87,284.49,221.9,0.4412,379.3248,179.8753,147.1707,81.7615,62.4,144.1615,0.0,494.5847,199.4495,167.3581,387.49,179.0625,67999.78328199999
457,RegionE,29.8906666667,379.029333,587.87,251.41,196.1,0.2311,287.6175,134.9645,110.4255,61.3475,57.6,118.9475,0.0,424.5895,152.653,66.4684,408.9199996667,281.13250000000005,45843.377225000004
457,RegionF,73.4066666667,328.153333,587.87,264.64,206.42,0.2731,254.8355,119.9987,98.1807,54.5449,60.0,114.5449,0.0,397.4627,134.8368,69.5956,401.5599996667,315.14570000000003,42669.535066
458,RegionA,21.2973333333,381.902667,650.0,476.32,0.0,0.6495,486.82,0.0,584.6816,0.0,7.8184,7.8184,0.0,350.0,486.82,316.1896,403.2000003333,65.3184,231882.1024
458,RegionB,24.1066666667,369.493333,650.0,456.47,0.0,0.6076,457.932,0.0,570.296,0.0,6.276,6.276,0.0,320.0,457.932,278.2395,393.5999996667,79.70399999999995,209032.22004000001
458,RegionC,15.82,372.98,650.0,443.24,0.0,0.5762,445.8934,0.0,553.4221,0.0,5.9273,5.9273,0.0,300.0,445.8934,256.9238,388.8,96.5779,197637.79061599998
458,RegionD,64.7733333333,351.136667,650.0,284.47,221.89,0.44,403.1135,180.0,186.6789,91.6697,62.4,154.0697,0.0,639.4103,223.1135,177.3699,415.9100003333,191.65139999999997,74733.49734500001
458,RegionE,22.18,376.58,650.0,251.39,196.08,0.2305,281.9025,165.3751,135.3069,75.1705,57.6,132.7705,0.0,549.3938,116.5274,64.9785,398.76,274.14750000000004,38440.71986699999
458,RegionF,50.1786666667,354.301333,650.0,264.62,206.4,0.2724,255.202,145.8655,119.3445,66.3025,60.0,126.3025,0.0,516.187,109.3366,69.517,404.4799996667,318.4875,37424.91403999999
459,RegionA,21.618,381.582,722.35,476.3,0.0,0.6445,479.0016,0.0,657.0316,0.0,0.0,0.0,0.0,350.0,479.0016,308.7165,403.2,65.3184,228148.46208
459,RegionB,18.237,375.363,722.35,456.45,0.0,0.6029,451.656,0.0,642.646,0.0,0.0,0.0,0.0,320.0,451.656,272.3034,393.6,79.70400000000006,206158.3812
459,RegionC,11.5653333333,377.234667,722.35,443.22,0.0,0.5717,439.9661,0.0,625.7721,0.0,0.0,0.0,0.0,300.0,439.9661,251.5286,388.8000003333,96.5779,195001.774842
459,RegionD,89.9026666667,342.787333,722.35,284.46,221.88,0.4366,416.2935,180.0,237.9202,104.4801,62.4,166.8801,0.0,796.2775,236.2935,181.7537,432.6899996667,199.94970000000004,78480.44900999998
459,RegionE,48.0933333333,357.386667,722.35,251.38,196.08,0.2287,285.6825,195.1763,159.6897,88.7165,57.6,146.3165,0.0,686.9313,90.5062,65.3356,405.4800003333,278.76750000000004,33544.697946
459,RegionF,40.217,411.123,722.35,264.61,206.4,0.2703,278.9886,161.9802,132.5292,73.6274,60.0,133.6274,0.0,641.7967,117.0084,75.4106,451.34,354.2132000000001,40390.46016600001
460,RegionA,21.7306666667,381.469333,800.0,476.29,0.0,0.6365,479.0016,0.0,734.6816,0.0,0.0,0.0,0.0,350.0,479.0016,304.8845,403.1999996667,65.3184,228143.672064
460,RegionB,8.7566666667,384.843333,800.0,456.45,0.0,0.5955,451.656,0.0,720.296,0.0,0.0,0.0,0.0,320.0,451.656,268.9611,393.5999996667,79.70399999999995,206158.3812
460,RegionC,4.935,383.865,800.0,443.22,0.0,0.5647,439.9661,0.0,703.4221,0.0,0.0,0.0,0.0,300.0,439.9661,248.4488,388.8,96.5779,195001.774842
460,RegionD,100.6016666667,341.348333,800.0,284.45,221.87,0.4312,422.1718,180.0,366.1327,47.9431,62.4,110.3431,0.0,900.0,242.1718,182.0405,441.9499996667,205.92420000000004,80150.16850999999
460,RegionE,61.8893333333,422.410667,800.0,251.38,196.08,0.2259,330.0187,210.6947,172.3866,83.9625,57.6,141.5625,0.0,820.0,119.3241,74.5512,484.3000003333,332.9562,41647.08403
460,RegionF,44.86,399.01,800.0,264.61,206.4,0.2669,278.7431,200.2124,163.8101,91.0056,60.0,151.0056,0.0,783.742,78.5307,74.3965,443.87,344.9719,32434.372331000006
461,RegionA,12.036,391.164,877.65,476.29,0.0,0.6262,479.0016,0.0,812.3316,0.0,0.0,0.0,0.0,350.0,479.0016,299.9508,403.2,65.3184,228143.672064
461,RegionB,6.8613333333,386.738667,877.65,456.45,0.0,0.5858,451.656,0.0,797.946,0.0,0.0,0.0,0.0,320.0,451.656,264.5801,393.60000033330004,79.70399999999995,206158.3812
461,RegionC,4.875,383.925,877.65,443.22,0.0,0.5555,439.9661,0.0,781.0721,0.0,0.0,0.0,0.0,300.0,439.9661,244.4012,388.8,96.5779,195001.774842
461,RegionD,91.5066666667,377.273333,877.65,284.45,221.87,0.4242,378.7522,180.0,476.3638,0.0,0.0,0.0,0.0,900.0,198.7522,160.6667,468.77999966669995,221.28619999999995,67799.46329000001
461,RegionE,58.1613333333,422.468667,877.65,251.38,196.08,0.2222,270.3544,220.0,327.2169,0.0,0.0,0.0,0.0,820.0,50.3544,60.0727,480.63000033329996,330.43309999999997,24824.089071999988
461,RegionF,48.565,433.815,877.65,264.61,206.4,0.2626,303.5626,220.0,278.1027,10.4872,60.0,70.4872,0.0,850.0,83.5626,79.7155,482.38,369.0600999999999,34917.699586
462,RegionA,11.2613333333,391.938667,950.0,476.3,0.0,0.6142,479.0016,0.0,884.6816,0.0,0.0,0.0,0.0,350.0,479.0016,294.2028,403.2000003333,65.3184,228148.46208
462,RegionB,4.4593333333,389.140667,950.0,456.46,0.0,0.5746,451.656,0.0,870.296,0.0,0.0,0.0,0.0,320.0,451.656,259.5215,393.6000003333,79.70399999999995,206162.89776
462,RegionC,11.8213333333,376.978667,950.0,443.23,0.0,0.5449,439.9661,0.0,853.4221,0.0,0.0,0.0,0.0,300.0,439.9661,239.7375,388.8000003333,96.5779,195006.174503
462,RegionD,127.4506666667,342.379333,950.0,284.46,221.88,0.4161,375.864,180.0,544.4816,0.0,0.0,0.0,0.0,900.0,195.864,156.397,469.82999966669996,225.51840000000004,66979.87344
462,RegionE,46.8786666667,410.181333,950.0,251.38,196.08,0.218,257.0962,220.0,415.7713,0.0,0.0,0.0,0.0,820.0,37.0962,56.047,457.0599996667,314.2287,21491.242755999992
462,RegionF,47.69,445.87,950.0,264.61,206.4,0.2576,256.9967,220.0,360.1755,0.0,0.0,0.0,0.0,850.0,36.9967,66.2023,493.56,369.8245,22595.89678699999
463,RegionA,15.2173333333,387.982667,1012.13,732.8,0.0,0.6014,479.0016,0.0,946.8116,0.0,0.0,0.0,0.0,350.0,479.0016,288.0716,403.2000003333,65.3184,351012.37247999996
463,RegionB,3.1733333333,390.426667,1012.13,702.27,0.0,0.5626,451.656,0.0,932.426,0.0,0.0,0.0,0.0,320.0,451.656,254.1017,393.6000003333,79.70399999999995,317184.45912
463,RegionC,3.6406666667,385.159333,1012.13,681.91,0.0,0.5335,439.9661,0.0,915.5521,0.0,0.0,0.0,0.0,300.0,439.9661,234.7219,388.7999996667,96.5779,300017.283251
463,RegionD,92.5073333333,366.632667,1012.13,437.65,341.37,0.4074,363.0597,180.0,607.4905,0.0,0.0,0.0,0.0,900.0,183.0597,147.9105,459.1400003333,224.6395,97446.477705
463,RegionE,36.2666666667,450.073333,1012.13,386.76,301.67,0.2134,245.2446,220.0,429.4496,0.0,0.0,0.0,0.0,820.0,25.2446,52.3352,486.3399996667,362.6804,28483.40149599999
463,RegionF,61.9866666667,399.293333,1012.13,407.11,317.55,0.2522,248.6659,220.0,454.9703,0.0,0.0,0.0,0.0,850.0,28.6659,62.7135,461.2799996667,337.1597,31373.374549
464,RegionA,14.0653333333,389.134667,1059.81,732.85,0.0,0.5886,479.0016,0.0,994.4916,0.0,0.0,0.0,0.0,350.0,479.0016,281.9403,403.20000033329995,65.3184,351036.32256
